customer_id,customer_name,region_code,region_name,user_id,user_code,segment_letter
278,ЛПХ Заканальная,34,Волгоградская область,14,"Кириллов, Бронислав",B
279,Фермер Орловская область,57,Орловская область,15,"Фролов, Самуил",A
280,АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ИМЕНИ КИРОВА (ОАО),52,Нижегородская область,16,"Герасимов, Рубен",A
281,Промагроснаб,64,Саратовская область,17,"Павлов, Леонтий",B
282,"Агротехнический центр ""Агрегат""",71,Тульская область,18,"Игорьентьев, Тимур",B
283,Агродон-холдинг,62,Рязанская область,19,"Данилов, Ибрагил",A
284,ВЕЛИКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,20,"Кудряшов, Игорь",B
285,МК АВИДА,31,Белгородская область,21,"Исаков, Геннадий",A
286,АЗРАПИНСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,22,"Кононов, Адриан",A
287,ВОЗРОЖДЕНИЕ ОАО,52,Нижегородская область,23,"Андреев, Ибрагил",A
288,1 Мая СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,24,"Исаев, Иван",C
289,БУТУРИНСКОЕ ЗЕРНО АГРОХОЛДИНГ,52,Нижегородская область,25,Кондратьев Роберт,B
290,Земля,64,Саратовская область,26,"Беляев, Велорий",A
291,ПартсОйл-АГРО,71,Тульская область,27,"Михеев, Валентин",B
292,Вита – 92,64,Саратовская область,28,"Рогов, Артем",A
293,АПК ДОН,31,Белгородская область,29,"Игнатов, Лука",B
294,"БЕЛЯНИЦИНО, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,30,"Казаков, Адриан",B
295,ООО Верякуши (Щигровский район),52,Нижегородская область,31,"Князев, Исак",A
296,АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ (ЗАО),52,Нижегородская область,32,"Королёв, Лука",B
297,СХА «Рассвет»,36,Воронежская область,33,"Рожков, Алан",A
298,ВЕЛЬДЕМАНОВСКОЕ ОАО,52,Нижегородская область,1,"Сергеев, Владимир",C
299,БУТУРЛИНСКАЯ ПТИЦЕФАБРИКА (ОАО),52,Нижегородская область,2,"Фёдоров, Игорь",B
300,ВОЛЖАНИН СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,3,"Мышкин, Станислав",A
301,Партнер Агро,57,Орловская область,4,"Гурьев, Архип",C
302,Мехмаш,71,Тульская область,5,"Кошелев, Яков",C
303,"АГРОПРОМ, ЗАО",33,Владимирская область,6,"Федотов, Эльдар",C
304,"ООО ""Переработка""",55,Омская область,7,"Калинин, Клемент",A
305,Новые Агротехнологии-Саратов,64,Саратовская область,8,"Федосеев, Владимир",C
306,"АБРАМОВ А.М., ИНДИВИДУАЛЬНОЕ ПРЕДПРИЯТИЕ",71,Тульская область,9,"Молчанов, Мирон",A
307,СПК «Колхоз Заря»,52,Нижегородская область,10,"Калашников, Ярослав",C
308,АВАНГАРД СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,11,"Николаев, Гаянэ",B
309,ООО «СПК «Ждановский»,52,Нижегородская область,12,"Владимиров, Зиновий",B
310,Энгельсское  Саратовская область Ивановский район. ИНН 65146954984,64,Саратовская область,13,"Гришин, Корнелий",C
311,КОМСОМОЛЕЦ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,14,"Кириллов, Бронислав",C
312,ООО «Бутурлинское зерно»,52,Нижегородская область,15,"Фролов, Самуил",B
313,СПК «Дубенский»,52,Нижегородская область,16,"Герасимов, Рубен",C
314,"КРАСНЫЙ ОКТЯБРЬ, СПК",57,Орловская область,17,"Павлов, Леонтий",C
315,Агрозапчасть-Саратов,64,Саратовская область,18,"Игорьентьев, Тимур",B
316,ВОСКРЕСЕНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,19,"Данилов, Ибрагил",C
317,"ООО ""Агроцентр""",56,Оренбургская область,20,"Кудряшов, Игорь",C
318,Трейд-Агро,57,Орловская область,21,"Исаков, Геннадий",A
319,ЗАО Колхоз Победа,31,Белгородская область,22,"Кононов, Адриан",B
320,БУТАКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,23,"Андреев, Ибрагил",B
321,КХ «Большое поле»,47,Ленинградская область,24,"Исаев, Иван",B
322,АБРАМОВО ООО,52,Нижегородская область,25,Кондратьев Роберт,A
323,ЗАО Заря,68,Тамбовская область,26,"Беляев, Велорий",A
324,Труд,59,Пермский край,27,"Михеев, Валентин",A
325,Астарта-Техникс,64,Саратовская область,28,"Рогов, Артем",C
326,ВЕСНА ООО,52,Нижегородская область,29,"Игнатов, Лука",A
327,БУТУРЛИНСКОЕ ЗЕРНО ООО. ТОВАРИЩЕСТВО на ВЕРЕ «НИКА»,52,Нижегородская область,30,"Казаков, Адриан",C
328,АГРОДИН ООО,52,Нижегородская область,31,"Князев, Исак",B
329,ЗУБР,71,Тульская область,32,"Королёв, Лука",C
330,"БАЙКАЛЛЕССИНТЕЗ, ООО",38,Иркутская область,33,"Рожков, Алан",B
331,Волгофлора,34,Волгоградская область,1,"Сергеев, Владимир",C
332,ВЕТЛУГА-АГРО ООО,52,Нижегородская область,2,"Фёдоров, Игорь",A
333,ВАДАГРО ООО,52,Нижегородская область,3,"Мышкин, Станислав",B
334,КФХ Пчелка,31,Белгородская область,4,"Гурьев, Архип",A
335,ВЕТОШКИНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,5,"Кошелев, Яков",A
336,Белгородский Бекон,31,Белгородская область,6,"Федотов, Эльдар",B
337,Пихтовское,59,Пермский край,7,"Калинин, Клемент",A
338,Заря Путино,59,Пермский край,8,"Федосеев, Владимир",C
339,БУРЕВЕСТНИК ОАО,52,Нижегородская область,9,"Молчанов, Мирон",C
340,СХПК Березка (Щигровский район),33,Владимирская область,10,"Калашников, Ярослав",C
341,"ООО ""Сельхозинвест""",48,Липецкая область,11,"Николаев, Гаянэ",A
342,ВЕЛИКИЙ ВРАГ СЕЛЬХОЗПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,12,"Владимиров, Зиновий",A
343,"ОАО АПО ""Дружба""",48,Липецкая область,13,"Гришин, Корнелий",A
344,АГРО-НОВА ООО,52,Нижегородская область,14,"Кириллов, Бронислав",A
345,ООО «Племзавод «Пушкинское»,52,Нижегородская область,15,"Фролов, Самуил",A
346,ВОЗРОЖДЕНИЕ ООО,52,Нижегородская область,16,"Герасимов, Рубен",C
347,ООО «Атемасово»,52,Нижегородская область,17,"Павлов, Леонтий",A
348,"ООО ""Агроснаб_ЛТД""",56,Оренбургская область,18,"Игорьентьев, Тимур",B
349,СПК «Колхоз имени Куйбышева»,52,Нижегородская область,19,"Данилов, Ибрагил",B
350,Автрострой Сельхоз Деталь,71,Тульская область,20,"Кудряшов, Игорь",A
351,Перитон,71,Тульская область,21,"Исаков, Геннадий",B
352,АО «Румянцевское»,52,Нижегородская область,22,"Кононов, Адриан",A
353,ВОСХОД ООО,77,Москва,23,"Андреев, Ибрагил",B
354,АБАИМОВСКИЙ ООО,52,Нижегородская область,24,"Исаев, Иван",C
355,АГРОПРОМЫШЛЕННЫЙ КОМБИНАТ ОАО,52,Нижегородская область,25,Кондратьев Роберт,B
356,ИП Глава КФХ Князев А. В.,36,Воронежская область,26,"Беляев, Велорий",C
357,"ВЛАСТЬ СОВЕТОВ, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,27,"Михеев, Валентин",B
358,"СХПК ""Воловский""",48,Липецкая область,28,"Рогов, Артем",C
359,"Фермер Орловская область, демо версия",50,Московская область,29,"Игнатов, Лука",A
360,ОАО «Хреновской конный завод»,36,Воронежская область,30,"Казаков, Адриан",A
361,Агролизинг,64,Саратовская область,31,"Князев, Исак",B
362,СЗАО «Березниковское»,52,Нижегородская область,32,"Королёв, Лука",A
363,ВАЛЫ ООО,52,Нижегородская область,33,"Рожков, Алан",B
364,СПК (колхоз) «им. К. Маркса»,52,Нижегородская область,1,"Сергеев, Владимир",A
365,Дизель,71,Тульская область,2,"Фёдоров, Игорь",A
366,VOSKHOD GMBH,77,Москва,3,"Мышкин, Станислав",A
367,СКАУТ,71,Тульская область,4,"Гурьев, Архип",C
368,Колхоз Победа коммунизма,71,Тульская область,5,"Кошелев, Яков",C
369,ЛЕНИНСКИЙ ПУТЬ КОЛХОЗ,52,Нижегородская область,6,"Федотов, Эльдар",C
370,АБАБКОВСКОЕ ЗАО,57,Орловская область,7,"Калинин, Клемент",A
371,"ВАШУТИНСКОЕ, ООО",33,Владимирская область,8,"Федосеев, Владимир",A
372,"ПОЛЯНСКОЕ, ООО",61,Ростовская область,9,"Молчанов, Мирон",A
373,"НПК ""Русское Поле""",34,Волгоградская область,10,"Калашников, Ярослав",C
374,Европа-Биофарм,34,Волгоградская область,11,"Николаев, Гаянэ",A
375,Агротехснаб,64,Саратовская область,12,"Владимиров, Зиновий",B
376,Агрохолдинг Заречное,73,Ульяновская область,13,"Гришин, Корнелий",C
377,ООО «Шатовка»,52,Нижегородская область,14,"Кириллов, Бронислав",A
378,СПК «Лискинский»,36,Воронежская область,15,"Фролов, Самуил",A
379,АРЕФИНО ЗАО,52,Нижегородская область,16,"Герасимов, Рубен",B
380,ВЛАСТЬ СОВЕТОВ» КОЛХОЗ,52,Нижегородская область,17,"Павлов, Леонтий",C
381,Вертячинский,34,Волгоградская область,18,"Игорьентьев, Тимур",B
382,ООО «АРГО»,34,Волгоградская область,19,"Данилов, Ибрагил",A
383,«НПФ «Гавриш»,34,Волгоградская область,20,"Кудряшов, Игорь",C
384,Агроремторг,71,Тульская область,21,"Исаков, Геннадий",A
385,ВЕРНЫЙ ПУТЬ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,22,"Кононов, Адриан",C
386,Сады Придонья,34,Волгоградская область,23,"Андреев, Ибрагил",B
387,ВЕРЯКУШСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,24,"Исаев, Иван",A
388,"ДАВЫДОВСКОЕ, ООО",33,Владимирская область,25,Кондратьев Роберт,A
389,Агрорезерв-СВ,56,Оренбургская область,26,"Беляев, Велорий",B
390,ВАЛКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,27,"Михеев, Валентин",A
391,"ООО ""Сибирские семена""",55,Омская область,28,"Рогов, Артем",A
392,АТЕМАСОВО ООО,52,Нижегородская область,29,"Игнатов, Лука",C
393,СПК «Березники»,52,Нижегородская область,30,"Казаков, Адриан",B
394,"ОКТЯБРЬСКИЙ, СПК",36,Воронежская область,31,"Князев, Исак",B
395,"НПООО ""Подсолнечник""",34,Волгоградская область,32,"Королёв, Лука",B
396,Колхоз Заря,68,Тамбовская область,33,"Рожков, Алан",B
397,"ООО ""Нововаршавская семеноводческая станция",55,Омская область,1,"Сергеев, Владимир",C
398,ВАЧСКАЯ МАШИННО-ТРАКТОРНАЯ СТАНЦИЯ (ООО),52,Нижегородская область,2,"Фёдоров, Игорь",C
399,Интерпарк-Агро,64,Саратовская область,3,"Мышкин, Станислав",C
400,"ВЛАДИМИРСКИЕ ОВОЩИ, ООО",33,Владимирская область,4,"Гурьев, Архип",B
401,ВОСКРЕСЕНСКОЕ АГРАРНОЕ ПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,5,"Кошелев, Яков",B
402,ЛПХ Заканальная,34,Волгоградская область,6,"Федотов, Эльдар",C
403,Фермер Орловская область,57,Орловская область,7,"Калинин, Клемент",A
404,АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ИМЕНИ КИРОВА (ОАО),52,Нижегородская область,8,"Федосеев, Владимир",B
405,Промагроснаб,64,Саратовская область,9,"Молчанов, Мирон",C
406,"Агротехнический центр ""Агрегат""",71,Тульская область,10,"Калашников, Ярослав",A
407,Агродон-холдинг,62,Рязанская область,11,"Николаев, Гаянэ",B
408,ВЕЛИКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,12,"Владимиров, Зиновий",C
409,МК АВИДА,31,Белгородская область,13,"Гришин, Корнелий",A
410,АЗРАПИНСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,14,"Кириллов, Бронислав",C
411,ВОЗРОЖДЕНИЕ ОАО,52,Нижегородская область,15,"Фролов, Самуил",B
412,1 Мая СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,16,"Герасимов, Рубен",C
413,БУТУРИНСКОЕ ЗЕРНО АГРОХОЛДИНГ,52,Нижегородская область,17,"Павлов, Леонтий",A
414,Земля,64,Саратовская область,18,"Игорьентьев, Тимур",A
415,ПартсОйл-АГРО,71,Тульская область,19,"Данилов, Ибрагил",A
416,Вита – 92,64,Саратовская область,20,"Кудряшов, Игорь",B
417,АПК ДОН,31,Белгородская область,21,"Исаков, Геннадий",A
418,"БЕЛЯНИЦИНО, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,22,"Кононов, Адриан",A
419,ООО Верякуши (Щигровский район),52,Нижегородская область,23,"Андреев, Ибрагил",A
420,АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ (ЗАО),52,Нижегородская область,24,"Исаев, Иван",B
421,СХА «Рассвет»,36,Воронежская область,25,Кондратьев Роберт,C
422,ВЕЛЬДЕМАНОВСКОЕ ОАО,52,Нижегородская область,26,"Беляев, Велорий",A
423,БУТУРЛИНСКАЯ ПТИЦЕФАБРИКА (ОАО),52,Нижегородская область,27,"Михеев, Валентин",B
424,ВОЛЖАНИН СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,28,"Рогов, Артем",A
425,Партнер Агро,57,Орловская область,29,"Игнатов, Лука",C
426,Мехмаш,71,Тульская область,30,"Казаков, Адриан",C
427,"АГРОПРОМ, ЗАО",33,Владимирская область,31,"Князев, Исак",B
428,"ООО ""Переработка""",55,Омская область,32,"Королёв, Лука",A
429,Новые Агротехнологии-Саратов,64,Саратовская область,33,"Рожков, Алан",C
430,"АБРАМОВ А.М., ИНДИВИДУАЛЬНОЕ ПРЕДПРИЯТИЕ",71,Тульская область,1,"Сергеев, Владимир",C
431,СПК «Колхоз Заря»,52,Нижегородская область,2,"Фёдоров, Игорь",A
432,АВАНГАРД СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,3,"Мышкин, Станислав",C
433,ООО «СПК «Ждановский»,52,Нижегородская область,4,"Гурьев, Архип",C
434,Энгельсское  Саратовская область Ивановский район. ИНН 65146954984,64,Саратовская область,5,"Кошелев, Яков",A
435,КОМСОМОЛЕЦ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,6,"Федотов, Эльдар",B
436,ООО «Бутурлинское зерно»,52,Нижегородская область,7,"Калинин, Клемент",A
437,СПК «Дубенский»,52,Нижегородская область,8,"Федосеев, Владимир",C
438,"КРАСНЫЙ ОКТЯБРЬ, СПК",57,Орловская область,9,"Молчанов, Мирон",A
439,Агрозапчасть-Саратов,64,Саратовская область,10,"Калашников, Ярослав",B
440,ВОСКРЕСЕНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,11,"Николаев, Гаянэ",A
441,"ООО ""Агроцентр""",56,Оренбургская область,12,"Владимиров, Зиновий",B
442,Трейд-Агро,57,Орловская область,13,"Гришин, Корнелий",C
443,ЗАО Колхоз Победа,31,Белгородская область,14,"Кириллов, Бронислав",B
444,БУТАКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,15,"Фролов, Самуил",A
445,КХ «Большое поле»,47,Ленинградская область,16,"Герасимов, Рубен",C
446,АБРАМОВО ООО,52,Нижегородская область,17,"Павлов, Леонтий",C
447,ЗАО Заря,68,Тамбовская область,18,"Игорьентьев, Тимур",C
448,Труд,59,Пермский край,19,"Данилов, Ибрагил",A
449,Астарта-Техникс,64,Саратовская область,20,"Кудряшов, Игорь",A
450,ВЕСНА ООО,52,Нижегородская область,21,"Исаков, Геннадий",A
451,БУТУРЛИНСКОЕ ЗЕРНО ООО. ТОВАРИЩЕСТВО на ВЕРЕ «НИКА»,52,Нижегородская область,22,"Кононов, Адриан",C
452,АГРОДИН ООО,52,Нижегородская область,23,"Андреев, Ибрагил",A
453,ЗУБР,71,Тульская область,24,"Исаев, Иван",B
454,"БАЙКАЛЛЕССИНТЕЗ, ООО",38,Иркутская область,25,Кондратьев Роберт,C
455,Волгофлора,34,Волгоградская область,26,"Беляев, Велорий",A
456,ВЕТЛУГА-АГРО ООО,52,Нижегородская область,27,"Михеев, Валентин",A
457,ВАДАГРО ООО,52,Нижегородская область,28,"Рогов, Артем",C
458,КФХ Пчелка,31,Белгородская область,29,"Игнатов, Лука",A
459,ВЕТОШКИНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,30,"Казаков, Адриан",B
460,Белгородский Бекон,31,Белгородская область,31,"Князев, Исак",C
461,Пихтовское,59,Пермский край,32,"Королёв, Лука",A
462,Заря Путино,59,Пермский край,33,"Рожков, Алан",A
463,БУРЕВЕСТНИК ОАО,52,Нижегородская область,1,"Сергеев, Владимир",A
464,СХПК Березка (Щигровский район),33,Владимирская область,2,"Фёдоров, Игорь",B
465,"ООО ""Сельхозинвест""",48,Липецкая область,3,"Мышкин, Станислав",A
466,ВЕЛИКИЙ ВРАГ СЕЛЬХОЗПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,4,"Гурьев, Архип",C
467,"ОАО АПО ""Дружба""",48,Липецкая область,5,"Кошелев, Яков",C
468,АГРО-НОВА ООО,52,Нижегородская область,6,"Федотов, Эльдар",A
469,ООО «Племзавод «Пушкинское»,52,Нижегородская область,7,"Калинин, Клемент",B
470,ВОЗРОЖДЕНИЕ ООО,52,Нижегородская область,8,"Федосеев, Владимир",A
471,ООО «Атемасово»,52,Нижегородская область,9,"Молчанов, Мирон",B
472,"ООО ""Агроснаб_ЛТД""",56,Оренбургская область,10,"Калашников, Ярослав",A
473,СПК «Колхоз имени Куйбышева»,52,Нижегородская область,11,"Николаев, Гаянэ",B
474,Автрострой Сельхоз Деталь,71,Тульская область,12,"Владимиров, Зиновий",A
475,Перитон,71,Тульская область,13,"Гришин, Корнелий",B
476,АО «Румянцевское»,52,Нижегородская область,14,"Кириллов, Бронислав",B
477,ВОСХОД ООО,77,Москва,15,"Фролов, Самуил",B
478,АБАИМОВСКИЙ ООО,52,Нижегородская область,16,"Герасимов, Рубен",B
479,АГРОПРОМЫШЛЕННЫЙ КОМБИНАТ ОАО,52,Нижегородская область,17,"Павлов, Леонтий",A
480,ИП Глава КФХ Князев А. В.,36,Воронежская область,18,"Игорьентьев, Тимур",A
481,"ВЛАСТЬ СОВЕТОВ, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,19,"Данилов, Ибрагил",B
482,"СХПК ""Воловский""",48,Липецкая область,20,"Кудряшов, Игорь",C
483,"Фермер Орловская область, демо версия",50,Московская область,21,"Исаков, Геннадий",C
484,ОАО «Хреновской конный завод»,36,Воронежская область,22,"Кононов, Адриан",C
485,Агролизинг,64,Саратовская область,23,"Андреев, Ибрагил",A
486,СЗАО «Березниковское»,52,Нижегородская область,24,"Исаев, Иван",A
487,ВАЛЫ ООО,52,Нижегородская область,25,Кондратьев Роберт,B
488,СПК (колхоз) «им. К. Маркса»,52,Нижегородская область,26,"Беляев, Велорий",A
489,Дизель,71,Тульская область,27,"Михеев, Валентин",C
490,VOSKHOD GMBH,77,Москва,28,"Рогов, Артем",A
491,СКАУТ,71,Тульская область,29,"Игнатов, Лука",C
492,Колхоз Победа коммунизма,71,Тульская область,30,"Казаков, Адриан",A
493,ЛЕНИНСКИЙ ПУТЬ КОЛХОЗ,52,Нижегородская область,31,"Князев, Исак",C
494,АБАБКОВСКОЕ ЗАО,57,Орловская область,32,"Королёв, Лука",C
495,"ВАШУТИНСКОЕ, ООО",33,Владимирская область,33,"Рожков, Алан",B
496,"ПОЛЯНСКОЕ, ООО",61,Ростовская область,1,"Сергеев, Владимир",B
497,"НПК ""Русское Поле""",34,Волгоградская область,2,"Фёдоров, Игорь",C
498,Европа-Биофарм,34,Волгоградская область,3,"Мышкин, Станислав",A
499,Агротехснаб,64,Саратовская область,4,"Гурьев, Архип",C
500,Агрохолдинг Заречное,73,Ульяновская область,5,"Кошелев, Яков",C
501,ООО «Шатовка»,52,Нижегородская область,6,"Федотов, Эльдар",A
502,СПК «Лискинский»,36,Воронежская область,7,"Калинин, Клемент",C
503,АРЕФИНО ЗАО,52,Нижегородская область,8,"Федосеев, Владимир",C
504,ВЛАСТЬ СОВЕТОВ» КОЛХОЗ,52,Нижегородская область,9,"Молчанов, Мирон",A
505,Вертячинский,34,Волгоградская область,10,"Калашников, Ярослав",A
506,ООО «АРГО»,34,Волгоградская область,11,"Николаев, Гаянэ",B
507,«НПФ «Гавриш»,34,Волгоградская область,12,"Владимиров, Зиновий",A
508,Агроремторг,71,Тульская область,13,"Гришин, Корнелий",C
509,ВЕРНЫЙ ПУТЬ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,14,"Кириллов, Бронислав",C
510,Сады Придонья,34,Волгоградская область,15,"Фролов, Самуил",A
511,ВЕРЯКУШСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,16,"Герасимов, Рубен",C
512,"ДАВЫДОВСКОЕ, ООО",33,Владимирская область,17,"Павлов, Леонтий",A
513,Агрорезерв-СВ,56,Оренбургская область,18,"Игорьентьев, Тимур",C
514,ВАЛКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,19,"Данилов, Ибрагил",B
515,"ООО ""Сибирские семена""",55,Омская область,20,"Кудряшов, Игорь",C
516,АТЕМАСОВО ООО,52,Нижегородская область,21,"Исаков, Геннадий",C
517,СПК «Березники»,52,Нижегородская область,22,"Кононов, Адриан",A
518,"ОКТЯБРЬСКИЙ, СПК",36,Воронежская область,23,"Андреев, Ибрагил",A
519,"НПООО ""Подсолнечник""",34,Волгоградская область,24,"Исаев, Иван",A
520,Колхоз Заря,68,Тамбовская область,25,Кондратьев Роберт,A
521,"ООО ""Нововаршавская семеноводческая станция",55,Омская область,26,"Беляев, Велорий",C
522,ВАЧСКАЯ МАШИННО-ТРАКТОРНАЯ СТАНЦИЯ (ООО),52,Нижегородская область,27,"Михеев, Валентин",B
523,Интерпарк-Агро,64,Саратовская область,28,"Рогов, Артем",B
524,"ВЛАДИМИРСКИЕ ОВОЩИ, ООО",33,Владимирская область,29,"Игнатов, Лука",A
525,ВОСКРЕСЕНСКОЕ АГРАРНОЕ ПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,30,"Казаков, Адриан",A
526,ЛПХ Заканальная,34,Волгоградская область,31,"Князев, Исак",B
527,Фермер Орловская область,57,Орловская область,32,"Королёв, Лука",A
528,АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ИМЕНИ КИРОВА (ОАО),52,Нижегородская область,33,"Рожков, Алан",C
529,Промагроснаб,64,Саратовская область,1,"Сергеев, Владимир",B
530,"Агротехнический центр ""Агрегат""",71,Тульская область,2,"Фёдоров, Игорь",C
531,Агродон-холдинг,62,Рязанская область,3,"Мышкин, Станислав",A
532,ВЕЛИКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,4,"Гурьев, Архип",B
533,МК АВИДА,31,Белгородская область,5,"Кошелев, Яков",A
534,АЗРАПИНСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,6,"Федотов, Эльдар",C
535,ВОЗРОЖДЕНИЕ ОАО,52,Нижегородская область,7,"Калинин, Клемент",B
536,1 Мая СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,8,"Федосеев, Владимир",C
537,БУТУРИНСКОЕ ЗЕРНО АГРОХОЛДИНГ,52,Нижегородская область,9,"Молчанов, Мирон",B
538,Земля,64,Саратовская область,10,"Калашников, Ярослав",C
539,ПартсОйл-АГРО,71,Тульская область,11,"Николаев, Гаянэ",A
540,Вита – 92,64,Саратовская область,12,"Владимиров, Зиновий",A
541,АПК ДОН,31,Белгородская область,13,"Гришин, Корнелий",B
542,"БЕЛЯНИЦИНО, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,14,"Кириллов, Бронислав",A
543,ООО Верякуши (Щигровский район),52,Нижегородская область,15,"Фролов, Самуил",B
544,АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ (ЗАО),52,Нижегородская область,16,"Герасимов, Рубен",C
545,СХА «Рассвет»,36,Воронежская область,17,"Павлов, Леонтий",B
546,ВЕЛЬДЕМАНОВСКОЕ ОАО,52,Нижегородская область,18,"Игорьентьев, Тимур",A
547,БУТУРЛИНСКАЯ ПТИЦЕФАБРИКА (ОАО),52,Нижегородская область,19,"Данилов, Ибрагил",C
548,ВОЛЖАНИН СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,20,"Кудряшов, Игорь",A
549,Партнер Агро,57,Орловская область,21,"Исаков, Геннадий",B
550,Мехмаш,71,Тульская область,22,"Кононов, Адриан",B
551,"АГРОПРОМ, ЗАО",33,Владимирская область,23,"Андреев, Ибрагил",C
552,"ООО ""Переработка""",55,Омская область,24,"Исаев, Иван",A
