,event_id,user_id,user_code,plan_date,close_date,customer_id,region_name,region_code,deal_id,description,close_comment
836,49343.0,1.0,,2021-10-11,2021-10-12,3905.0,Рязанская область,62.0,,Встретится с директором поговорить о потребности в технике .,"Поговорил с директором который пояснил ,что эго хозяйство обеспеченно всем необходимым и покупки он пока не планирует."
837,49342.0,36.0,,2021-11-01,2021-11-02,,,0.0,,Офисный день,Выполнено.
838,49341.0,32.0,,2021-11-01,2021-11-08,4743.0,Воронежская область,36.0,6178.0,Встреча. Переговоры по трактору.,"Проведена встреча с главным инженером хозяйства. Есть потребность в тракторе 160 л.с, предложил NH 6090, клиент заинтересовался, но пока берёт паузу. Держу на контроле."
839,49340.0,32.0,,2021-11-01,2021-11-01,4774.0,Воронежская область,36.0,3398.0,Встреча. Переговоры по трактору.,"Проведена встреча, проговорили по закрытию платежа за трактор. Клиент перевёл остаточную сумму. Запросил УПД и ПСМ."
840,49339.0,9.0,,2021-10-29,2021-10-29,3145.0,Воронежская область,36.0,5294.0,"Встреча ООО ""Возрождение""","В очередной раз решения никакого не сказал,будет еще раз с собственником встречаться на следующей неделе обсуждать этот вопрос. Держу на контроле."
841,49338.0,9.0,,2021-10-29,2021-10-29,3156.0,Воронежская область,36.0,3908.0,"Встреча ООО ""Мечта""","Встречались с клиентом по потребности во втором комбайне. Поговорили по ценам, срокам, сервису. Договорились о повторной встрече совместно с Колганом М. на следующей неделе."
842,49337.0,9.0,,2021-10-29,2021-10-29,2998.0,Воронежская область,36.0,5835.0,Встреча ООО Агро-Поле,В первую неделю ноября пришлют все документы на оформление лизинга Иванову Павлу. Будут платить аванс 20%
843,49336.0,9.0,,2021-10-29,2021-10-28,4587.0,Воронежская область,36.0,2592.0,Встреча КФХ Закарян Г.Ц.,"Клиент сказал что до середины ноября пришлёт реквизиты, будем готовить договор на трактор."
844,49335.0,9.0,,2021-10-28,2021-10-28,,,0.0,,Работа в офисе!,Работа в офисе!
845,49334.0,27.0,,2021-10-29,2021-10-29,9.0,Липецкая область,48.0,6071.0,"Встреча ОАО Рудничное"", (КолоСС ООО) (Сделка с ОАО Рудничное"", (КолоСС ООО))",Клиент оплатил 20% согласно договора.
846,49333.0,27.0,,2021-10-29,2021-10-29,9.0,Липецкая область,48.0,6071.0,"Встреча ОАО Рудничное"", (КолоСС ООО) (Сделка с ОАО Рудничное"", (КолоСС ООО))","Ездил встречался с клиентом, осмотр трактор Бюлет 305. Трейд ин предлагает на НХ 6050."
847,49332.0,10.0,,2021-10-26,2021-10-26,,,0.0,,"Командировка в г. Дмитров, Московская область. Презентация CASE MAGNUM 400, OPTUM 300.",Командировка в Дмитров. Презентация на полигоне НАМИ тракторов CASE MAGNUM 400 CASE и OPTUM300.
848,49331.0,8.0,,2021-10-28,2021-10-28,1341.0,Тамбовская область,68.0,4849.0,по сделке,"Клиент взял паузу до конца текущего года. Пока не готов покупать, занят решением других вопросов."
849,49330.0,8.0,,2021-10-28,2021-10-28,1341.0,Тамбовская область,68.0,6146.0,по сделке,"Клиент предварительно анализирует рынок и технические характ данных машин. Сделано КП и проведена презентация машины, а так же конкуренты предлагают Хорш 6.280 Готовлю сравнение машин."
850,49329.0,8.0,,2021-10-29,2021-10-29,1260.0,Тамбовская область,68.0,5621.0,по сделке,УК на данный момент не приняла решение о покупке опрыскивателя. Есть технические моменты по оснащению машины доп опциями. Обсуждаем.
851,49328.0,8.0,,2021-10-29,2021-10-29,1260.0,Тамбовская область,68.0,5679.0,по сделке,УК на данный момент не приняла решение о покупке перегрузчиков. Ждем решения.
852,49327.0,8.0,,2021-10-29,2021-10-29,1260.0,Тамбовская область,68.0,5620.0,по сделке,Подготовили дкп.  Клиент согласно контракту оплачивает аванс 10% до 15 ноября 2021. УК произвела корректировку бюджета и согласовала покупку 3-х ед. вместо 4-х ед. Ожидаем ДС.
853,49326.0,32.0,,2021-10-29,2021-11-01,4728.0,Воронежская область,36.0,6144.0,Встреча. Переговоры по Б/у технике.,"Проведена встреча, клиент проплатил аванс за погрузчик."
854,49325.0,32.0,,2021-10-28,2021-11-01,2901.0,Воронежская область,36.0,2862.0,Встреча. Переговоры по плугу.,"Проведена встреча с руководителем хозяйства, по плугу говорит потребность пока актуальна, наш из-за цены покупать не хочет..."
855,49324.0,32.0,,2021-10-28,2021-11-01,4774.0,Воронежская область,36.0,3398.0,Встреча. Переговоры по трактору.,"Проведена встреча с руководителем хозяйства, клиент частично оплатил трактор, остаток обещает внести на 44 неделе."
856,49323.0,32.0,,2021-10-28,2021-11-01,2900.0,Воронежская область,36.0,6024.0,Встреча. Переговоры по плугу.,"Проведена встреча, качество вспашки плуга в хозяйстве понравилось. В данный момент принимают решение."
857,49322.0,32.0,,2021-10-27,2021-11-01,4723.0,Воронежская область,36.0,5759.0,Встреча. Переговоры по сеялке.,"Проведена встреча с руководителем хозяйства. Клиент собирается покупать у нас сеялку, только у клиента пока счета арестованы.  Думаем что делать...."
858,49321.0,32.0,,2021-10-27,2021-11-01,4980.0,Воронежская область,36.0,5998.0,Встреча. Переговоры по трактору.,"Проведена встреча с руководителем хозяйства, банк одобрил кредит на трактор, осталось оценить Б/у технику для трейд ин."
859,49320.0,32.0,,2021-10-27,2021-11-01,1709.0,Воронежская область,36.0,5893.0,Встреча. Переговоры по комбайну.,"Проведена встреча с инженером хозяйства, по комбайнам говорит потребность актуальна, но понимания по срокам пока нет. Планирую встречу с собственником."
860,49319.0,32.0,,2021-10-26,2021-11-01,,,0.0,,Работа в офисе.,Участие в инвентаризации склада.
861,49318.0,32.0,,2021-10-25,2021-11-01,,,0.0,,Работа в офисе.,Участие в инвентаризации склада.
862,49317.0,14.0,,2021-11-01,2021-11-08,,,0.0,,Совещание отдела продаж,Составили план работы на неделю
863,49316.0,14.0,,2021-10-29,2021-11-01,2216.0,Воронежская область,36.0,5083.0,Встреча ЗАО Манино (Калачеевский район) переговоры по сделке,Провел встречу с клиентом. После праздников будем проговаривать возможность поездки на завод или проведения семинара в ближайшем районе по продукции нагро.
864,49315.0,14.0,,2021-10-29,2021-11-01,4587.0,Воронежская область,36.0,2592.0,Встреча КФХ Закарян Г.Ц. переговоры по сделке,Провел переговоры по сделке. Клиент попросил паузу до 8 ноября. Так же клиенту интерес плуг 8к на весну. К августу планирует приобрести жатки для уборки подсолнечника под комбайн РСМ161. Прорабатываем
865,49314.0,14.0,,2021-10-28,2021-11-01,3755.0,Воронежская область,36.0,6123.0,Встреча КФХ Пивоваров В.Г. (Петропавловский район) переговоры по сделке,"Провел переговоры с клиентом. Клиент рассматривает приобретение трактор 340-350 сил. Больше склонен в сторону MF 8737 из за цены, ценник в полной комплектации 206 000 евро. Затраты на сервис даже с учетом дороговизны перекрывают разницу в цене на 2-3 года. Прорабатываю по негативным отзывам для предоставления клиенту контактов."
866,49313.0,14.0,,2021-10-28,2021-11-01,2485.0,Воронежская область,36.0,5996.0,Встреча ООО Агросоюз (Богучарский район) поставка техники в хозяйство,Трактор поставили в хозяйство. Установили спарку провели подготовку трактора к работе. Клиент попросил позже провести обучение механизаторов.
867,49312.0,14.0,,2021-10-27,2021-11-01,2214.0,Воронежская область,36.0,6015.0,"Встреча ООО ""Калач-Агро-Комплекс"" (Калачеевский р-н) переговоры по сделке",Клиент принял окончательное решение. Нашу технику пока не рассматривает. Вопрос по жатки и тележке закрывает на следующей недел.
868,49311.0,14.0,,2021-10-26,2021-11-01,4013.0,Воронежская область,36.0,5717.0,Встреча ИП КФХ Антонов Анатолий Н. переговоры по сделке,Совместно с директором филиала провели встречу с клиентом. Предоставили все материалы по опрыскивателю. Контакты клиентов где работает уже такая техника. Клиент попросил неделю для принятия окончательного решения. Скорее всего клиент внесет 10% аванса и по поставки техники будет принято решение уходить в лизинг или оплатить остаток.
869,49310.0,21.0,,2021-10-27,2021-10-27,4800.0,Новгородская область,53.0,3477.0,Встреча КФХ Бихнаев Азизжон Ганиевич (Сделка с КФХ Бихнаев Азизжон Ганиевич),"начал рассматривать тракторы. предложены три варианта 125, 141 и 165 сил."
870,49309.0,21.0,,2021-10-27,2021-10-27,3955.0,Псковская область,60.0,5930.0,Встреча ООО Тригорское (Сделка с ООО Тригорское),заключил договор и оплатил трактор Массей Фергюсон за 17 млн. руб.
871,49308.0,5.0,,2021-11-08,2021-11-08,610.0,Рязанская область,62.0,3441.0,"Уточнения по условиям контрактации техники на следующий год, перед встречей с директором хозяйства, после оценки в Trade-In сеялки Rapid, телескопа JCB и РСМ1401(оценка есть), которые пройдут 08.11.-09.11.2021.  Подписание оригиналов документов по плугу.",Директор хозяйства в отпуске. Встретился с гл. инженером. Информация по планированию приобретения техники после выхода директора из отпуска. Оригиналы документов по плугу отданы на подпись.
872,49307.0,5.0,,2021-11-24,2021-11-24,3738.0,Рязанская область,62.0,6174.0,"Встретиться с руководством хозяйства, выяснить потребность в технике. Ранее были вопросы по тракторам 300-400л.с.","Встретился с директором хозяйства, Приобретение больших тракторов откладывают из-за приобретения новых земель. В январе - феврале будут рассматривать трактора под разбрасыватель, опрыскиватель."
873,49306.0,5.0,,2021-11-24,2021-11-24,3618.0,Рязанская область,62.0,6236.0,"Встретиться с руководством хозяйства, выявить потребность в технике.","Встретился с гл инженером хозяйства. Планируют приобретение кормоуборочного комбайна. В приоритете Claas Jaguar870 (530л.с.). ""Стронг-техника"" предлагает с тремя жатками за 42 500 000 руб. Выслано ком. предложение на NH FR500 и сравнения с Jaguar. В хозяйстве три Jaguar850."
874,49305.0,5.0,,2021-11-24,2021-11-24,2050.0,Рязанская область,62.0,6175.0,"Встретиться с руководителем хозяйства, выяснить по ранее выявленным потребностям: 1)сеялка; 2)валкообразователь; 3)пресс-подборщик.",Встретился с директором. Решений по приобретению техники нет. Зерно пока не продают. средств даже на контрактацию техники нет.
875,49304.0,5.0,,2021-11-09,2021-11-09,2073.0,Рязанская область,62.0,,Встретиться с руководством хозяйства. Выяснение потребностей в технике и планы закупок на следующий год.,"Встретился с гл. инженером хозяйства. Хозяйство сильно закредитовано, приобретение техники на следующий год не планируют."
876,49303.0,5.0,,2021-11-09,2021-11-09,2076.0,Рязанская область,62.0,5735.0,Встретится с руководством хозяйства. Выяснение дальнейших действий по реализации трактора NH T7040.,Встретился с руководителем хозяйства. Приобрели б/у трактор CLAAS. От приобретения нового трактора не отказываются. Рассматривать будут весной.
877,49302.0,5.0,,2021-11-08,2021-11-08,4967.0,Рязанская область,62.0,5448.0,Созвониться с руководством хозяйства. Потребность в тр-ре 300-350 л.с.,"От встречи директор отказался. По телефону обсудили требования предъявляемые к трактору: мощность 280-310л.с, подрессоренный мост, передняя навеска с ВОМ. JOHN DEERE предлагает трактор 8R285 за 290 000$ с навигацией и требуемой комплектацией. Предзаказ трактора CASE M310 в такой комплектации возможна только с завода в США, срок поставки конец 2022года."
878,49301.0,1.0,,2021-10-01,2021-10-10,3904.0,Рязанская область,62.0,5088.0,Встретится с директором поговорить о покупке растворного узла,"Встретился с директором который пояснил ,что пока продукцию не продавал и поэтому о покупках пока не думает."
879,49300.0,1.0,,2021-10-01,2021-10-10,3823.0,Рязанская область,62.0,5148.0,Встретится с директором поговорить о покупке опрыскивателя.,"Встретился с директором который пояснил ,что будет брать опрыскиватель ДД 4040 так как данная модель работает в соседнем хозяйстве и она ему нравится в работе."
880,49299.0,1.0,,2021-10-01,2021-10-10,3899.0,Рязанская область,62.0,5520.0,Встретится с директором поговорить о покупке трактора Кейс 340.,"Встретился с директором который пояснил ,что понимание будет покупать или нет после уборки подсолнечника ,а пока погода не дает его убрать ."
881,49298.0,1.0,,2021-10-18,2021-10-29,,,0.0,,Очередной отпуск.,Отпуск завершен.
882,49297.0,1.0,,2021-10-04,2021-10-10,,,0.0,,Командировка с клиентами в г Сочи.,Командировка завершина.
883,49296.0,10.0,,2021-10-28,2021-10-28,4786.0,Воронежская область,36.0,6143.0,Встреча. переговоры по сделке.,Готов внести аванс по орудию TIGERMATE255. Необходима скидка и сроки поставки.
884,49295.0,10.0,,2021-10-28,2021-10-28,981.0,Воронежская область,36.0,3938.0,Встреча. Обновление информации.,Встреча. Обновление информации. Подписание документов. Проблемы с разрывом стойки на ЕТ875. По технике и орудиям по ка потребности нет.
885,49294.0,10.0,,2021-10-29,2021-10-29,859.0,Воронежская область,36.0,5409.0,Встреча. Переговоры по сделке.,"Встреча. Подписали АПП, УПД. Проговорили по технике и орудиям. Импортную технику пока категорически не рассматривает, стоимость ЗЧ дорого. На этот год потребности нет. Договорились встретиться в декабре."
886,49293.0,10.0,,2021-10-29,2021-10-29,4077.0,Воронежская область,36.0,5495.0,Встреча. переговоры по сделке.,"Встреча. Подписали АПП, УПД, передал ПСМ. По запуску трактора пока откладываем, т.к в понедельник ложится в больницу. Сделку закрываю."
887,49292.0,10.0,,2021-10-29,2021-10-29,733.0,Воронежская область,36.0,3776.0,Встреча. Переговоры по сделке.,"Хочет поменять ET875( 4.3м) 78000$ на 5,5м. - цена составляет 105000$. Доплачивать 27000, говорит многовато. Предлагает вариант - предложить ""ЕГО"" машину по новой цене(89000$), а он доплатит 16000$, т.к аванс 50% уже внес. Переговорю с директором, договорились созвониться на след. неделе."
888,49290.0,36.0,,2021-10-29,2021-10-29,779.0,Воронежская область,36.0,6138.0,"Встреча ЗАО ""Юдановские просторы""","Встреча с клиентом, продолжены переговоры по трактору, передано КП с условиями более интересными для клиента. Готов подумать до 1 ноября, договор с Агро Центр есть, но клиент пока не платил аванс."
889,49289.0,34.0,,2021-10-28,2021-10-29,5218.0,Тамбовская область,68.0,6142.0,Встреча ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА (Сделка с ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА) Высокоскоростная сеялка,"Провел переговоры 28.10.2021 с генеральным директором существует потребность на покупку высокоскоростной сеялки на следующий год, отправил КП, держу на контроле"
890,49288.0,34.0,,2021-10-28,2021-10-29,5218.0,Тамбовская область,68.0,6141.0,Встреча ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА (Сделка с ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА) MGN 340,"Провел переговоры 28.10.2021 с генеральным директором существует потребность на покупку трактора MGN 340 на следующий год, отправил КП, держу на контроле"
891,49287.0,34.0,,2021-10-28,2021-10-29,5218.0,Тамбовская область,68.0,6140.0,Встреча ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА (Сделка с ИП ЛАРИНА ИРИНА АНАТОЛЬЕВНА) ПОГРУЗЧИК 37.7,"Провел переговоры 28.10.2021 с генеральным директором существует потребность на покупку Погрузчика 37.7 на следующий год, отправил КП, держу на контроле"
892,49286.0,29.0,,2021-10-14,2021-10-14,5067.0,Республика Карелия,10.0,5850.0,"Встреча ООО Эссойла, Карелия (Сделка с ООО Эссойла, Карелия)",На данный момент до сих пор не получены субсидии от минсельхоза за технику купленную в начале года. Нет понимания о дальней шем плане закупок. Переговоры перенесены на ноябрь
893,49285.0,29.0,,2021-10-14,2021-10-14,5067.0,Республика Карелия,10.0,5849.0,"Встреча ООО Эссойла, Карелия (Сделка с ООО Эссойла, Карелия)",На данный момент до сих пор не получены субсидии от минсельхоза за технику купленную в начале года. Нет понимания о дальней шем плане закупок. Переговоры перенесены на ноябрь
894,49284.0,29.0,,2021-10-11,2021-10-11,5141.0,Ленинградская область,47.0,5566.0,"Встреча ООО ""Ковчег"" (Лужский район) (Сделка с ООО ""Ковчег"" (Лужский район))",Конкурируем с JD135B. Клиент заявляет о луших цене и качестве машины конкурента. Работаю над возражениями
895,49283.0,29.0,,2021-10-11,2021-10-11,5141.0,Ленинградская область,47.0,5565.0,"Встреча ООО ""Ковчег"" (Лужский район) (Сделка с ООО ""Ковчег"" (Лужский район))",Конкурируем с JD135B. Клиент заявляет о луших цене и качестве машины конкурента. Работаю над возражениями
896,49282.0,29.0,,2021-10-13,2021-10-13,2457.0,Ленинградская область,47.0,5769.0,"Встреча ЗАО ""Сельцо"" (Сделка с ЗАО ""Сельцо"")",Планируют расширяться. Увеличивают площадь под кукурузу. Подбирают трактор под триплекс
897,49281.0,29.0,,2021-10-15,2021-10-15,5159.0,,0.0,5600.0,Встреча ООО Нагорное (Сделка с ООО Нагорное),"Договорились о встрече на нашей базе, когда у нас будет трактор на базе для детального его осмотра"
898,49280.0,29.0,,2021-10-14,2021-10-14,4818.0,Республика Карелия,10.0,5848.0,"Встреча ООО ""Совхоз Аграрный (Сделка с ООО ""Совхоз Аграрный)",Не смотря на освобождение из под ареста хозяина денег финансовое положение хозяйства не улучшается. Переговоры по закрытию дебиторской задолженности. Переговоры перенесены на декабрь
899,49279.0,29.0,,2021-10-14,2021-10-14,4818.0,Республика Карелия,10.0,5847.0,"Встреча ООО ""Совхоз Аграрный (Сделка с ООО ""Совхоз Аграрный)",Не смотря на освобождение из под ареста хозяина денег финансовое положение хозяйства не улучшается. Переговоры по закрытию дебиторской задолженности. Переговоры перенесены на декабрь
900,49278.0,29.0,,2021-10-13,2021-10-13,2248.0,Ленинградская область,47.0,5318.0,Встреча ЗАО ПЗ Пламя (Сделка с ЗАО ПЗ Пламя),Покупка нового кормораздатчика отложена на декабрь. В данный момент активно востанавливает уже имеющиеся у него кормораздатчики JF Stoll
901,49277.0,29.0,,2021-10-14,2021-10-14,1047.0,Ленинградская область,47.0,5132.0,"Встреча ЗАО ""Племхоз имени Тельмана"" (Сделка с ЗАО ""Племхоз имени Тельмана"")",Обсуждение поездки на тест-драйв трактора Optum
902,49276.0,29.0,,2021-10-13,2021-10-13,2457.0,Ленинградская область,47.0,4876.0,"Встреча ЗАО ""Сельцо"" (Сделка с ЗАО ""Сельцо"")",Клиент приобрел Kvernerland
903,49275.0,29.0,,2021-10-13,2021-10-13,3588.0,Ленинградская область,47.0,4734.0,"Встреча ОАО ""Остроговицы"" (Сделка с ОАО ""Остроговицы"")","Пока ничего не приобрел, но рассматривает ""Хозяин"""
904,49274.0,29.0,,2021-10-13,2021-10-13,2248.0,Ленинградская область,47.0,4733.0,Встреча ЗАО ПЗ Пламя (Сделка с ЗАО ПЗ Пламя),"Склонен приобрести белорусский аналог, который в 1,5 раза дешевле"
905,49273.0,29.0,,2021-10-13,2021-10-13,2248.0,Ленинградская область,47.0,4732.0,Встреча ЗАО ПЗ Пламя (Сделка с ЗАО ПЗ Пламя),"Переговоры затягиваются. Обсуждение проходит практически ежедневно, но конкретного понимания даты контрактации"
906,49272.0,29.0,,2021-10-13,2021-10-13,3588.0,Ленинградская область,47.0,4657.0,"Встреча ОАО ""Остроговицы"" (Сделка с ОАО ""Остроговицы"")","Клиент ""юлит"". Пока ничего не приобрел. Есть намерения, но нет денег"
907,49271.0,29.0,,2021-10-13,2021-10-13,2248.0,Ленинградская область,47.0,4663.0,Встреча ЗАО ПЗ Пламя (Сделка с ЗАО ПЗ Пламя),"Клиент склоняется к выбору нашей машины, но переговоры затягиваются"
908,49270.0,10.0,,2021-10-27,2021-11-01,,,0.0,,"Командировка в Дмитров, Московская область. Презентация новинок CASE OPTUM300,  CASE MAGNUM400.","Командировка в Дмитров, полигон НАМИ. Презентация CASE MAGNUM400 CASE OPTUM300."
909,49269.0,10.0,,2021-10-27,2021-10-27,840.0,Воронежская область,36.0,4995.0,"Встреча. Совместный визит в Дмитров. Презентация CASE OPTUM300, CASEMAGNUM400.","Совестный визит на полигон HАМИ, презентация CASE MAGNUM 400 CASE OPTUM 300. Переговоры по срокам и возможности поставки MAGNUM 400 на весну 2022г. Переговоры по трейд ин и выкупной стоимости техники хозяйства."
910,49267.0,10.0,,2021-10-26,2021-10-26,840.0,Воронежская область,36.0,4995.0,"Встреча. Совместный визит в Дмитров. Презентация CASE OPTUM300, CASE MAGNUM400.","Совместный визит в Дмитров, на полигон НАМИ. Презентация CASE MAGNUM 400  CASE OPTUM 300. Оба трактора понравились. Потребность в Магнум 400. Готов приобрести. Представители CNH сообщают, поставка 400 трактора на конец 2022года."
911,49266.0,10.0,,2021-10-25,2021-10-25,,,0.0,,Работа в офисе.,Работа в офисе.
912,49265.0,5.0,,2021-10-28,2021-10-28,610.0,Рязанская область,62.0,3441.0,"Встретиться с гл. инженером хозяйства, узнать о решения по трактору.",Встретился с гл. инженером хозяйства. Решения по трактору нет. после 15.11.2021необходимо встретиться с директором хозяйства обсудить планы по трактору и кормоуборочному комбайну.
913,49264.0,5.0,,2021-10-28,2021-10-28,3776.0,Рязанская область,62.0,,"Встретиться с руководством хозяйства, выяснить потребность в технике.","Встретился с директором хозяйства. Потребность в техники минимальные. Предложил рассмотреть б/у технику (комбайны, трактора). Договорились о встрече ближе к весне,"
914,49263.0,36.0,,2021-10-28,2021-11-01,2872.0,Воронежская область,36.0,5050.0,"Встреча ООО ""Конный завод Чесменский"" проведение демо кормосмесителя Kongskilde 32куб.","Проведено Демо кормосмесителя Kongskilde 32куб. м. Время проведения 5 суток. Используемое сырье солома, силос, мука. Смешивание равномерное, раздача на две стороны смесителя. Агрегатировался трактор CASE 210. Сравнение с кормораздатчиком ""Пента"". Решение по результатам Демо будет принято собственником после 10 ноября. Предварительно 2 ноября будет составлен акт о проведении Демо."
915,49261.0,10.0,,2021-10-22,2021-10-22,732.0,Воронежская область,36.0,2974.0,Встреча. Переговоры по сделке.,"Встреча в офисе с Евгением Дегтяревым, руководитель закупкам техники. В планах на 2022г приобретение комбайна CX8.80. Проговорили по цене, спецификации, срокам поставки. Данная единицу техники планируют внести в бюджет на 2022г. Необходимо время для согласования приобретения с собственником предприятия."
916,49260.0,10.0,,2021-10-22,2021-10-22,,,0.0,,Работа в офисе.,Работа в офисе.
917,49259.0,36.0,,2021-10-28,2021-10-28,779.0,Воронежская область,36.0,6138.0,"Встреча ЗАО ""Юдановские просторы""","Встреча с клиентом. Выявлена потребность в тракторе 7 серии до 250 л. с. Под опрыскиватель прицепной штанга 36 метров, орудия плуги 6 корпусные. Рассматривают Массей 7724, так как в хозяйстве уже есть Массей 2 еденицы, в том числе 7724. Предложен Т7060, клиенту доведены параметры трактора и его комплектация. Предложены условия лизинга. Ценовая политика. Нужен с навигацией, скорее будет брать через Россельхозбанк."
918,49258.0,13.0,,2021-10-28,,,,0.0,,"Сдал отчёт по ГСМ за октябрь, путевой лист, передал автомобиль, документы, ноутбук, планшет, сим-карту, зарядные устройства, подписал обходной лист.",
919,49257.0,13.0,,2021-10-27,2021-10-28,2282.0,Воронежская область,36.0,,Встреча ООО Колхоз имени Куйбышева (Калачеевский район) выявление потребностей и презентация стоковых позиций.,"Встретились с директором, сейчас реализуют урожай, после будут составлять какие-либо планы по обновлению техники. Созвониться в середине ноября."
920,49256.0,13.0,,2021-10-27,2021-10-28,2292.0,Воронежская область,36.0,,Встреча ООО Русское Поле (Калачеевский район) выявление потребностей и презентация стоковых позиций,"Переговорили с клиентом, хозяйство полностью всей необходимой техникой обеспечены, пока ничего не требуется."
921,49255.0,9.0,,2021-10-27,2021-10-27,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
922,49254.0,9.0,,2021-10-26,2021-10-26,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
923,49253.0,9.0,,2021-10-25,2021-10-25,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
924,49252.0,9.0,,2021-10-22,2021-10-22,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
925,49251.0,9.0,,2021-10-21,2021-10-21,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
926,49250.0,9.0,,2021-10-20,2021-10-20,,,0.0,,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ,НА БОЛЬНИЧНОМ С 20 ОКТЯБРЯ ПО 27 ОКТЯБРЯ
927,49249.0,9.0,,2021-10-19,2021-10-19,,,0.0,,Работа в офисе,Работа в офисе
928,49248.0,9.0,,2021-10-18,2021-10-18,,,0.0,,Работа в офисе,Работа в офисе
929,49247.0,6.0,,2021-10-18,2021-10-18,929.0,Липецкая область,48.0,6088.0,"Встреча ООО ""Замарайское"" (Сделка с ООО ""Замарайское"")",Есть потребность в тракторе. С клиентом был заключен соглашение о задатке на 100 000 руб. Основной договор будет делать в ноябре. Клиент оплатил задаток.
930,49246.0,6.0,,2021-10-18,2021-10-18,928.0,Липецкая область,48.0,5975.0,Встреча КФХ  Козлов А.Н (Сделка с КФХ  Козлов А.Н),Телескопический погрузчик выехал из Италии. Ожидаемая поставка техники через 1-2 неделя.
931,49245.0,6.0,,2021-10-15,2021-10-15,124.0,Липецкая область,48.0,6134.0,"Встреча ООО ""Гелиос"" (Добринский р-н) (Сделка с ООО ""Гелиос"" (Добринский р-н))",Есть потребность в предпосевном культиваторе ТМ 255. Подписан с клиентом соглашение о задатке на 3000 дол. договор будет оформлен при поставке орудия и оплачен 100%. Задаток получен.
932,49244.0,6.0,,2021-10-15,2021-10-15,632.0,Липецкая область,48.0,5030.0,"Встреча ООО ""Нива""(Долгоруково) (Сделка с ООО ""Нива""(Долгоруково))",Клиент приезжал на базу и смотрел  сеялку Гаспардо 8 ряд. Сеялка очень понравилась. Сейчас убирает подсолнечник и в планах до НГ законтрактоваться с нами.
933,49243.0,6.0,,2021-10-15,2021-10-15,4795.0,Липецкая область,48.0,5034.0,Встреча КФХ Попов Дмитрий Владимирович (Сделка с КФХ Попов Дмитрий Владимирович),"Клиент приезжал к нам на базу, посмотреть наш офис , сервис, а также отдел Трейд ин. Как только в начале ноября решится вопрос по земле, будет определяться с тракторами, какие покупать , а также оценить у него трактор, который хочет сдать по Трейд ин."
934,49242.0,6.0,,2021-10-08,2021-10-08,3702.0,Липецкая область,48.0,4463.0,Встреча КХ Альтаир (Сделка с КХ Альтаир),"На данный момент сдает свеклу. Также еще не реализовывал подсолнечник. К пропашной сеялке есть интерес, но к этому вопросу вернется не раньше весны."
935,49241.0,6.0,,2021-10-12,2021-10-12,2555.0,Липецкая область,48.0,5032.0,Встреча КФХ Руднев А.В (Сделка с КФХ Руднев А.В),"Пока не продали свою сеялку квернеланд. Если продадут, то купит Гаспардо. Также в планах покупка хорошего бу трактора джон дир или кейс 300лс."
936,49240.0,6.0,,2021-10-07,2021-10-07,2554.0,Липецкая область,48.0,5031.0,Встреча КФХ Рощупкин В.Т (Сделка с КФХ Рощупкин В.Т),На данный момент убирает подсолнечник и пока нет возможности покупать технику. Продукцию пока не планирует сдавать. К этому вопросу вернется в зимний период.
937,49239.0,6.0,,2021-10-07,2021-10-07,925.0,Липецкая область,48.0,5009.0,Встреча ИП глава КФХ Архипцев Сергей Николаевич,"Встреча с собс Дмитрием. Вопрос по покупке трактора остается актуальным. Только урожай клиент (семечка) не планирует сдавать сейчас. Поэтому к покупке техники только после НГ, февраль или март."
938,49238.0,6.0,,2021-10-18,2021-10-18,,,0.0,,Работа в офисе,Работа в офисе
939,49237.0,6.0,,2021-10-19,2021-11-09,,,0.0,,Находился на больничном,Находился на больничном
