,customer_id,customer_name,region_code,region_name,user_id,user_code,segment_letter
651,1555,СПК Лунинский,58,Пензенская область,22,"Butyrin, Sergey",D
652,1557,СПК Северный,58,Пензенская область,22,"Butyrin, Sergey",C
653,1558,КФХ Страхов П.В.,58,Пензенская область,22,"Butyrin, Sergey",D
654,1559,КФХ Егоров А.Н.,58,Пензенская область,22,"Butyrin, Sergey",D
655,1560,КХ Григорян М.Р.,58,Пензенская область,22,"Butyrin, Sergey",D
656,1561,КХ  Казачков С.Ф.,58,Пензенская область,22,"Butyrin, Sergey",D
657,1562,КФХ Стрельников К.П.,58,Пензенская область,22,"Butyrin, Sergey",D
658,1563,ООО Золотое,58,Пензенская область,22,"Butyrin, Sergey",C
659,1564,ООО СП Зыбино,58,Пензенская область,22,"Butyrin, Sergey",D
660,1566,КФХ Карамышев В.В.,58,Пензенская область,22,"Butyrin, Sergey",D
661,1567,ООО Возрождение (Бондарский),68,Тамбовская область,8,"Vetrov, Mikhail",D
662,1569,ООО Орловское (Наровчатский р-н),58,Пензенская область,22,"Butyrin, Sergey",D
663,1571,ООО Сканов,58,Пензенская область,22,"Butyrin, Sergey",D
664,1573,СПК Мелюковский,58,Пензенская область,22,"Butyrin, Sergey",D
665,1575,КФХ Еналиев Н.З.,58,Пензенская область,22,"Butyrin, Sergey",D
666,1576,ООО Архангельское,58,Пензенская область,22,"Butyrin, Sergey",D
667,1577,ООО Бикмурзенское,58,Пензенская область,22,"Butyrin, Sergey",D
668,1578,ООО Восток,68,Тамбовская область,8,"Vetrov, Mikhail",D
669,1580,"ООО ""Колос"" (Измалково)",48,Липецкая область,3,"Kalinin, Maksim",D
670,1581,ООО Рассвет (Мучкапский р-н),68,Тамбовская область,8,"Vetrov, Mikhail",C
671,1582,"ООО ""Сюган""",58,Пензенская область,22,"Butyrin, Sergey",C
672,1583,СПК РАО Алеевское,58,Пензенская область,22,"Butyrin, Sergey",D
673,1584,КФХ  Камяков Р.А.,58,Пензенская область,22,"Butyrin, Sergey",D
674,1586,ООО Агропромышленный союз,58,Пензенская область,22,"Butyrin, Sergey",D
675,1587,ООО Светлый путь,58,Пензенская область,22,"Butyrin, Sergey",D
676,1590,КФХ Ильинов С.В.,58,Пензенская область,22,"Butyrin, Sergey",D
677,1591,КФХ Маркеев А.П.,58,Пензенская область,22,"Butyrin, Sergey",C
678,1592,КФХ Маркеев Ю.В.,58,Пензенская область,22,"Butyrin, Sergey",D
679,1593,КФХ Новиков М.Ю.,58,Пензенская область,22,"Butyrin, Sergey",D
680,1594,ООО Фермер-Плодородие,58,Пензенская область,22,"Butyrin, Sergey",C
681,1595,ООО Рассвет (Мичуринский район),68,Тамбовская область,12,"Viktor, Bryankin",D
682,1597,ООО Колос 2013,58,Пензенская область,22,"Butyrin, Sergey",B
683,1599,КФХ Арсамерзуев Х.Ж.,58,Пензенская область,22,"Butyrin, Sergey",C
684,1601,КФХ Соловьев В.И.,58,Пензенская область,22,"Butyrin, Sergey",E
685,1603,КФХ Чепелева О.В.,58,Пензенская область,22,"Butyrin, Sergey",D
686,1604,КФХ Сысин В.А.,58,Пензенская область,22,"Butyrin, Sergey",D
687,1605,КФХ Кочетков Н.Н.,58,Пензенская область,22,"Butyrin, Sergey",D
688,1606,КФХ Андриянова О.В.,58,Пензенская область,22,"Butyrin, Sergey",D
689,1607,ООО  Приволье,58,Пензенская область,22,"Butyrin, Sergey",D
690,1608,КФХ Каленов Г.А.,58,Пензенская область,22,"Butyrin, Sergey",D
691,1610,ООО РАО Росток,58,Пензенская область,22,"Butyrin, Sergey",D
692,1613,Колхоз Заря,58,Пензенская область,22,"Butyrin, Sergey",D
693,1614,"Колхоз ""им. Кирова""",58,Пензенская область,22,"Butyrin, Sergey",C
694,1615,Колхоз Родина,58,Пензенская область,22,"Butyrin, Sergey",D
695,1616,КФХ Егорова А.Н.,58,Пензенская область,22,"Butyrin, Sergey",D
696,1617,КФХ Захаров С.В.,58,Пензенская область,22,"Butyrin, Sergey",C
697,1619,КФХ Кузнецов Ю.П.,58,Пензенская область,22,"Butyrin, Sergey",D
698,1621,КФХ Молин А.А.,58,Пензенская область,22,"Butyrin, Sergey",D
699,1622,КФХ Ореон,58,Пензенская область,22,"Butyrin, Sergey",C
700,1623,КФХ Ромашка,58,Пензенская область,22,"Butyrin, Sergey",D
701,1624,КФХ Шибанков Р.А.,58,Пензенская область,22,"Butyrin, Sergey",E
702,1626,ООО Восток (Неверкинский р-н),58,Пензенская область,22,"Butyrin, Sergey",D
703,1628,ООО Малосергиевское,58,Пензенская область,22,"Butyrin, Sergey",D
704,1629,ООО Русь (Иссинский р-н),58,Пензенская область,22,"Butyrin, Sergey",D
705,1631,ООО Сюверня-Плюс,58,Пензенская область,22,"Butyrin, Sergey",D
706,1632,ООО  УК РУСМОЛКО,58,Пензенская область,23,"Proskuryakov, Yuri",A
707,1633,ООО РАО Наровчатское,58,Пензенская область,23,"Proskuryakov, Yuri",A
708,1634,"ООО ""Пачелмское Хозяйство""",58,Пензенская область,23,"Proskuryakov, Yuri",A
709,1635,ООО УК РостАгро,58,Пензенская область,23,"Proskuryakov, Yuri",A
710,1636,ООО Беково Агро,58,Пензенская область,23,"Proskuryakov, Yuri",A
711,1637,ООО  Голд Агро,58,Пензенская область,23,"Proskuryakov, Yuri",A
712,1638,ООО  Кургановский,58,Пензенская область,23,"Proskuryakov, Yuri",A
713,1639,ООО  Агро Платинум,58,Пензенская область,23,"Proskuryakov, Yuri",A
714,1641,ЗАО  Константиново,58,Пензенская область,22,"Butyrin, Sergey",B
715,1642,"ООО ""Черкизово-Растениеводство"" (Пенза)",58,Пензенская область,23,"Proskuryakov, Yuri",A
716,1644,ООО  Пенза Золотая Нива,58,Пензенская область,23,"Proskuryakov, Yuri",A
717,1647,ОАО Нива (Жердевский р-н),68,Тамбовская область,12,"Viktor, Bryankin",C
718,1649,ОАО Студенецкий мукомольный завод,58,Пензенская область,22,"Butyrin, Sergey",A
719,1651,КФХ Серганов И.А.,58,Пензенская область,22,"Butyrin, Sergey",C
720,1652,ООО АГСЕН,58,Пензенская область,22,"Butyrin, Sergey",A
721,1653,ООО ПензаМолИнвест,58,Пензенская область,23,"Proskuryakov, Yuri",A
722,1654,УК Дамате,50,Московская область,5,"Safonov, Aleksander",A
723,1661,УК Авангард-Агро (Банк Авангард),77,Москва,5,"Safonov, Aleksander",A
724,1709,"ООО АПК ""Александровское""",36,Воронежская область,15,"Syrovatskiy, Sergey",B
725,1804,ЗАО Победа (Захаровский р-н),62,Рязанская область,13,"Churikov, Dmitry",A
726,1892,Ряжск: ООО Ряжская МТС,62,Рязанская область,24,"Ababilov, Aleksandr",A
727,1896,Ряжск: СПК Ряжский Агроцентр,62,Рязанская область,24,"Ababilov, Aleksandr",A
728,1898,"ООО ""Горзем"" (Кораблинский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
729,1903,"ООО ""Семионагро"" (Кораблинский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
730,1922,ООО Земледелец (Мучкапский),68,Тамбовская область,8,"Vetrov, Mikhail",C
731,1942,ООО Сатурн,36,Воронежская область,15,"Syrovatskiy, Sergey",D
732,1944,Скопин: Консенсус - агро,62,Рязанская область,7,"Zuev, Alexey",C
733,1945,Скопин: СПК Вердерево,62,Рязанская область,7,"Zuev, Alexey",D
734,1947,СПК Каскад (Скопинский р-н),62,Рязанская область,7,"Zuev, Alexey",D
735,1949,"ООО ""АПК Горловский"" ( Скопинский р-н ).",62,Рязанская область,7,"Zuev, Alexey",C
736,1952,"ОАО ""Аграрий-Ранова"" (Милославский р-н).",62,Рязанская область,7,"Zuev, Alexey",B
737,1954,ООО Держава (Петровский район),68,Тамбовская область,12,"Viktor, Bryankin",D
738,1958,Милославское: ООО Дубасово,62,Рязанская область,7,"Zuev, Alexey",C
739,1963,ООО Ольшанка,36,Воронежская область,15,"Syrovatskiy, Sergey",D
740,1967,"ОАО ""Аграрий"" (Касимовский р-н)",62,Рязанская область,7,"Zuev, Alexey",B
741,1971,"ООО ""Маяк"" (Сасовский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",A
742,1972,ООО Новый путь,68,Тамбовская область,8,"Vetrov, Mikhail",E
743,1973,ООО Прогресс (Уваровский р-н),68,Тамбовская область,8,"Vetrov, Mikhail",D
744,1988,"ООО ""Виктория"" (Путятинский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
745,1989,ООО Возрождение Нижнедевицкий район,36,Воронежская область,15,"Syrovatskiy, Sergey",D
746,2001,Шацк: ООО Подсосенки,62,Рязанская область,24,"Ababilov, Aleksandr",A
747,2032,"ООО ""Нива"" (Панинский район)",36,Воронежская область,15,"Syrovatskiy, Sergey",C
748,2038,"ООО ""ЛАГ-Сервис АГРО"" (Захаровский р-н)",62,Рязанская область,13,"Churikov, Dmitry",A
749,2039,"ООО ""им. Алексашина""",62,Рязанская область,13,"Churikov, Dmitry",C
750,2040,"ООО ""Захаровское"" (Захаровский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
751,2041,"ООО ""Ливадия"" (Захаровский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
752,2044,ООО Рассвет (Репьевский район),36,Воронежская область,15,"Syrovatskiy, Sergey",D
753,2046,"ООО ""Заречье"" (Захаровский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
754,2050,ООО Агроорганик (Рязанский р-н),62,Рязанская область,13,"Churikov, Dmitry",C
755,2052,"ООО ""Орион"" (""Русская Аграрная Группа"") (Рязанский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
756,2057,Михайлов: КФХ Пеньшин С.А.,62,Рязанская область,7,"Zuev, Alexey",C
757,2060,"ООО ""Малинки"" (Михайловский р-н)",62,Рязанская область,7,"Zuev, Alexey",A
758,2066,ООО Рассвет (Инжавинский р-н),68,Тамбовская область,8,"Vetrov, Mikhail",A
759,2069,"ООО ""Треполье""",62,Рязанская область,7,"Zuev, Alexey",C
760,2070,Михайлов: Воскресение,62,Рязанская область,7,"Zuev, Alexey",C
761,2073,"ООО АПК ""Русь"" (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",B
762,2074,"ООО ""Вакинское Агро"" (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",B
763,2075,ООО Жито,36,Воронежская область,15,"Syrovatskiy, Sergey",C
764,2076,"ООО ""Монастырский двор"" (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
765,2079,"СПК ""Новосёлки"" (ООО АПК ""Русь"") (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
766,2082,"ООО ""Инвест-Агро""",62,Рязанская область,24,"Ababilov, Aleksandr",D
767,2084,"колхоз ""Шелковской"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",B
768,2089,"АО ""Имени Куйбышева"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",A
769,2091,"ОАО ""Старожиловоагрохим""",62,Рязанская область,13,"Churikov, Dmitry",C
770,2093,"ООО  ""Назарьевская Слобода"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
771,2094,"ООО ""Новые традиции"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
772,2098,"ООО ""им. Крупской"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
773,2106,"ООО ""Малинищи"" (Пронский р-н)",62,Рязанская область,7,"Zuev, Alexey",A
774,2107,"ООО ""Молоко Тырново"" (Пронский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
775,2112,"АО ПЗ ""Дмитриево"" (Касимовский р-н)",62,Рязанская область,7,"Zuev, Alexey",A
776,2120,"ОАО ОЭБ ОАО НПЦ ""Продкартофель"" (Касимовский р-н)",62,Рязанская область,7,"Zuev, Alexey",D
777,2152,"ООО СХП ""Песковское""",36,Воронежская область,14,"Gridin, Sergey",C
778,2160,ООО Агрохим,48,Липецкая область,3,"Kalinin, Maksim",D
779,2161,"ООО ""Тихий Дон""",48,Липецкая область,3,"Kalinin, Maksim",C
780,2168,ЗАО Орловское,57,Орловская область,9,"Polyakov, Dmitry",A
781,2172,КФХ ИП Котов В.В.,36,Воронежская область,17,"Zhigulskiy, Viktor",B
782,2173,ГК Агротех-Гарант Воронеж,36,Воронежская область,16,"Pozhidaev, Dmitry",A
783,2174,ГРУППА КОМПАНИЙ «АГРОЭКО» Воронеж,36,Воронежская область,25,"Kolgan, Mikhail",A
784,2179,ООО Никольское (Тамб. обл. знаменский р-он),68,Тамбовская область,11,"Annenkov, Aleksey",B
785,2181,"ООО Агро фирма""Жупиков""",68,Тамбовская область,10,"Fokin, Sergey",A
786,2207,"ООО ""Московское""",48,Липецкая область,3,"Kalinin, Maksim",C
787,2209,ООО Нива (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",A
788,2210,ООО Агротехнологии (УК Тамбов),68,Тамбовская область,21,"Fokin, Roman",A
789,2213,"ООО ""Колос"" (Становое)",48,Липецкая область,3,"Kalinin, Maksim",D
790,2214,"ООО ""Калач-Агро-Комплекс"" (Калачеевский р-н)",36,Воронежская область,26,"Pulin, Vladimir",A
791,2215,ЗАО Орлинское,47,Ленинградская область,19,"Semenov, Nikolay",B
792,2216,ЗАО Манино (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",A
793,2219,ЗАО Подгорное (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",B
794,2223,"АО ""Племзавод ""Рапти""",47,Ленинградская область,18,"Zakharov, Viktor",A
795,2227,"ООО ""Заречье"" (Белгородская обл)",31,Белгородская область,27,"Solomaha, Pavel",C
796,2229,КФХ Мирошников С.И. (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",B
797,2236,"ООО ""Колос-Агро""",48,Липецкая область,3,"Kalinin, Maksim",C
798,2239,КФХ Зуева А.Н,48,Липецкая область,3,"Kalinin, Maksim",D
799,2241,"ЗАО ""ПЗ ""Рабитицы""",47,Ленинградская область,18,"Zakharov, Viktor",A
800,2244,ПЗ «Красногвардейский»,47,Ленинградская область,18,"Zakharov, Viktor",C
801,2246,ПЗ Гатчинское,47,Ленинградская область,18,"Zakharov, Viktor",C
802,2247,"КФХ ""Иванова""",48,Липецкая область,3,"Kalinin, Maksim",D
803,2248,ЗАО ПЗ Пламя,47,Ленинградская область,19,"Semenov, Nikolay",C
804,2267,ООО МТС Калач (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
805,2274,ООО Колхоз Большевик (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
806,2282,ООО Колхоз имени Куйбышева (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
807,2289,ООО Колос (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
808,2291,КФХ Синявина Н.А. (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
809,2292,ООО Русское Поле (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",B
810,2293,ООО Экотехнологии (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",C
811,2294,ЗАО Победа (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",D
812,2296,ООО Гранат (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",D
813,2297,ООО Калачсемена (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",D
814,2343,ООО Юго-Восточная Агрогруппа,68,Тамбовская область,21,"Fokin, Roman",A
815,2345,ООО Вилион,68,Тамбовская область,21,"Fokin, Roman",B
816,2350,"ООО ""Черкизово-Растениеводство"" (Тамбов)",68,Тамбовская область,21,"Fokin, Roman",A
817,2457,"ЗАО ""Сельцо""",47,Ленинградская область,19,"Semenov, Nikolay",C
818,2459,ЗАО Маяк (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
819,2461,ООО Агростарк (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
820,2462,ООО Березняговское (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
821,2463,ООО Замостье (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
822,2464,ООО Заря (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
823,2465,ООО Красноселовское (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
824,2466,ООО Новотроицкое (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
825,2467,ООО Пески (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
826,2468,ООО Проминвест (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
827,2469,ООО Ритм (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
828,2470,ООО Факел (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
829,2471,ООО Краснофлотская (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
830,2472,СХА Луч (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
831,2473,ООО Сокол (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",C
832,2474,КФХ Гноевой Г.А. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
833,2475,ЗАО Полтавка (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
834,2476,КФХ Висханов З.З. (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
835,2477,ООО Авангард Агро (Богучарский район),36,Воронежская область,28,"Pozhidaev, Dmitry, Pulin, Vladimir",C
836,2478,ООО Степное (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
837,2479,ООО Тихий Дон (Богучарский район),36,Воронежская область,25,"Kolgan, Mikhail",C
838,2480,ООО Звезда (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
839,2481,ООО Богучар Мельник (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
840,2482,ООО Богучарская СССФ ВНИИМК (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
841,2483,ООО Варваровка (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
842,2484,ООО Монолит (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
843,2485,ООО Агросоюз (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
844,2486,ООО Возраждение МТС (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
845,2487,ООО Первое Мая (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
846,2489,ООО Луговое (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
847,2490,ООО Мясо Всем (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
848,2491,ООО Истоки(Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",B
849,2492,ООО Чайка (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
850,2493,ЗАО Агрофирма Павловская Нива СХП Первомайское (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
851,2494,ЗАО Родина (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
852,2495,ООО Шуриновская (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
853,2496,ООО Аграрий (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",D
854,2497,ООО Криница (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
855,2498,ООО Колос (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
856,2499,КФХ Сывородкин М.И. (Богучарский район),36,Воронежская область,26,"Pulin, Vladimir",C
857,2537,"КФХ ""Виктория"" (Измалково)",48,Липецкая область,3,"Kalinin, Maksim",D
858,2542,ООО Агроединство,36,Воронежская область,17,"Zhigulskiy, Viktor",C
859,2543,ООО Агро-Заречье,36,Воронежская область,17,"Zhigulskiy, Viktor",B
860,2544,"ООО ""Красное -Агро""",48,Липецкая область,2,"Retunskiy, Maksim",E
861,2554,КФХ Рощупкин В.Т,48,Липецкая область,1,"Dolmatov, Evgeny",D
862,2555,КФХ Руднев А.В,48,Липецкая область,1,"Dolmatov, Evgeny",D
863,2559,КФХ Золотухина Л.Н,48,Липецкая область,3,"Kalinin, Maksim",E
864,2570,"КФХ ""Купавых""",48,Липецкая область,3,"Kalinin, Maksim",D
865,2579,"ООО ""Черкизово-Растениеводство"" (Нижнедевицк)",36,Воронежская область,16,"Pozhidaev, Dmitry",A
866,2606,ИП Глава КФХ Князев А. В.,36,Воронежская область,15,"Syrovatskiy, Sergey",A
867,2679,КФХ Банов А.И.,36,Воронежская область,17,"Zhigulskiy, Viktor",D
868,2680,ООО Хлебороб Бутурлиновский район,36,Воронежская область,17,"Zhigulskiy, Viktor",D
869,2681,ООО Нижнекисляйские Свеклосемена,36,Воронежская область,17,"Zhigulskiy, Viktor",C
870,2682,ООО Агромир Бутурлиновский район Семечки Мартин,36,Воронежская область,17,"Zhigulskiy, Viktor",B
871,2683,ООО Бутурлиновский Зооветснаб,36,Воронежская область,17,"Zhigulskiy, Viktor",D
872,2684,ООО Бутурлиновский Агрокомплекс,36,Воронежская область,17,"Zhigulskiy, Viktor",A
873,2685,ООО Колхоз Луч (Верхнемамонский район Молвест),36,Воронежская область,29,"Gorbunov, Viktor",C
874,2686,ООО Экополе (Верхнемамонский район),36,Воронежская область,25,"Kolgan, Mikhail",A
875,2687,КФХ Путенко В.П. (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",C
876,2688,ООО Журавушка (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",B
877,2689,ООО Лозовое (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",C
878,2690,ООО МТС Агро (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",C
879,2691,ООО Надежда (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",C
880,2692,ООО Рассвет (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",C
881,2693,ООО Хлебороб (Верхнемамонский район),36,Воронежская область,29,"Gorbunov, Viktor",B
882,2694,ГНУ Воронежская ОС по многолетним травам (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",E
883,2695,ЗАО Агрофирма Павловская Нива (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",A
884,2697,ЗАО Павловская МТС (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",A
885,2698,ЗАО Родина(Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",A
886,2699,ЗАО Славяне (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
887,2700,ООО Агрофирма Тихий Дон (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
888,2701,ЗАО Агрофирма Павловская Нива СХП Воронцовское,36,Воронежская область,25,"Kolgan, Mikhail",C
889,2702,ООО Нива (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
890,2703,ООО Павловскинвест (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
891,2704,ООО Донские Сады (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",E
892,2705,ООО Дружба(Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
893,2706,ООО Рассвет (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",C
894,2707,ООО Павловскрыбхоз (Павловский район),36,Воронежская область,25,"Kolgan, Mikhail",D
895,2721,"ООО ""РАВ Агро"" филиал ""Кантемировский""",36,Воронежская область,25,"Kolgan, Mikhail",A
896,2722,"ООО ""СХП ""Новомарковское""",36,Воронежская область,25,"Kolgan, Mikhail",A
897,2723,"ООО СХП ""АгроНадежда""",36,Воронежская область,26,"Pulin, Vladimir",C
898,2725,"СХА ""Рассвет""",36,Воронежская область,26,"Pulin, Vladimir",C
899,2726,"ООО СХП ""Буревестник""",36,Воронежская область,26,"Pulin, Vladimir",C
900,2727,"ООО СХП ""Титаревское""",36,Воронежская область,26,"Pulin, Vladimir",D
901,2728,"ООО СХП ""Рудаевское""",36,Воронежская область,26,"Pulin, Vladimir",D
902,2729,"ООО СХП ""Волоконовское""",36,Воронежская область,26,"Pulin, Vladimir",D
903,2730,ООО СХП «Агротранс»,36,Воронежская область,25,"Kolgan, Mikhail",B
904,2733,КФХ Богданов А.Г.,36,Воронежская область,26,"Pulin, Vladimir",C
905,2734,КФХ Кубрак В.В.,36,Воронежская область,26,"Pulin, Vladimir",C
906,2735,КФХ Рыбас Н.М.,36,Воронежская область,26,"Pulin, Vladimir",D
907,2736,КФХ Белозоров В.А.,36,Воронежская область,26,"Pulin, Vladimir",D
908,2737,"ООО СХП ""Старт""",36,Воронежская область,26,"Pulin, Vladimir",D
909,2738,"ООО ССП ""Нива""",36,Воронежская область,26,"Pulin, Vladimir",A
910,2740,"ООО ""ММК ""ИнтерАгро""",36,Воронежская область,26,"Pulin, Vladimir",B
911,2741,"КФХ ""Виктория"" (Задонск)",48,Липецкая область,3,"Kalinin, Maksim",D
912,2742,КФХ  Черных А.Ю,48,Липецкая область,3,"Kalinin, Maksim",D
913,2744,ООО Восход (Башмаковский р-н),58,Пензенская область,22,"Butyrin, Sergey",C
914,2745,ООО Тан,58,Пензенская область,22,"Butyrin, Sergey",E
915,2746,ООО Родник (Камешкирский район),58,Пензенская область,22,"Butyrin, Sergey",C
916,2747,Ип глава КФХ Тумаков А.Н.,68,Тамбовская область,11,"Annenkov, Aleksey",B
917,2749,ООО АгроЭко,58,Пензенская область,22,"Butyrin, Sergey",A
918,2750,ООО Заря (Лопатинский р-н),58,Пензенская область,22,"Butyrin, Sergey",C
919,2751,"АО ""Байчуровское""",36,Воронежская область,14,"Gridin, Sergey",C
920,2752,КХ Родник,58,Пензенская область,22,"Butyrin, Sergey",C
921,2758,ООО Возрождение (Пачелмский р-н),58,Пензенская область,22,"Butyrin, Sergey",C
922,2778,ЗАО Имени Тимирязево,36,Воронежская область,29,"Gorbunov, Viktor",C
923,2779,"ООО ""Ольховлогское""",36,Воронежская область,29,"Gorbunov, Viktor",C
924,2780,"АО ""Авангард"" (Каменский)",36,Воронежская область,29,"Gorbunov, Viktor",C
925,2781,"ООО ""Феникс""",36,Воронежская область,29,"Gorbunov, Viktor",C
926,2843,"ООО ""Агротехнология""",36,Воронежская область,29,"Gorbunov, Viktor",E
927,2854,"АТГ ""Верхне Тойденское""",36,Воронежская область,14,"Gridin, Sergey",C
928,2855,"""АТГ"" Нащекино",36,Воронежская область,14,"Gridin, Sergey",C
929,2857,Путь Ленина,36,Воронежская область,14,"Gridin, Sergey",C
930,2861,ИП КФХ Болдырев А.Н.,36,Воронежская область,29,"Gorbunov, Viktor",D
931,2862,СХА Заря Аннинский район,36,Воронежская область,14,"Gridin, Sergey",C
932,2863,"""АТГ"" Хлебородное",36,Воронежская область,14,"Gridin, Sergey",C
933,2866,"ООО ""Агро-Русь""",36,Воронежская область,14,"Gridin, Sergey",C
934,2869,"""АТГ"" Рубашевский",36,Воронежская область,14,"Gridin, Sergey",C
935,2870,"""АТГ Пугачевский""",36,Воронежская область,14,"Gridin, Sergey",B
936,2872,"ООО ""Конный завод Чесменский""",36,Воронежская область,17,"Zhigulskiy, Viktor",A
937,2873,КХ Новая жизнь,36,Воронежская область,14,"Gridin, Sergey",B
938,2878,КФХ Немчилов,36,Воронежская область,14,"Gridin, Sergey",D
939,2879,ИП КФХ Поминов А.В.,36,Воронежская область,15,"Syrovatskiy, Sergey",D
940,2880,СХП Дон,36,Воронежская область,15,"Syrovatskiy, Sergey",C
941,2883,"ООО ""Заречное"" (Рамонский р-н)",36,Воронежская область,25,"Kolgan, Mikhail",A
942,2884,НПКФ Агротех-Гарант Березовский,36,Воронежская область,15,"Syrovatskiy, Sergey",B
943,2885,НПКФ Агротех-Гарант Задонье,36,Воронежская область,15,"Syrovatskiy, Sergey",C
